accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate,epoch,track,fold,mode_label
0.5077658295631409,0.5113667845726013,0.7040838599205017,,,,,1,tuned_price_only,2,final_full_outer_train
0.513453483581543,0.5193275213241577,0.6998046040534973,,,,,2,tuned_price_only,2,final_full_outer_train
0.5161015391349792,0.5210790038108826,0.6984403133392334,,,,,3,tuned_price_only,2,final_full_outer_train
0.5169650316238403,0.5237772464752197,0.696958065032959,,,,,4,tuned_price_only,2,final_full_outer_train
0.5213401913642883,0.5294605493545532,0.6953846216201782,,,,,5,tuned_price_only,2,final_full_outer_train
0.5222266912460327,0.5304377675056458,0.695023238658905,,,,,6,tuned_price_only,2,final_full_outer_train
0.5223763585090637,0.5322096347808838,0.6943889260292053,,,,,7,tuned_price_only,2,final_full_outer_train
0.5243451595306396,0.5344095230102539,0.6937388181686401,,,,,8,tuned_price_only,2,final_full_outer_train
0.5251971483230591,0.5357871651649475,0.6934148669242859,,,,,9,tuned_price_only,2,final_full_outer_train
0.511066734790802,0.5158131718635559,0.7182103395462036,,,,,1,tuned_price_only,3,final_full_outer_train
0.5190643668174744,0.5278241038322449,0.7037798762321472,,,,,2,tuned_price_only,3,final_full_outer_train
0.5243687629699707,0.5342744588851929,0.698471188545227,,,,,3,tuned_price_only,3,final_full_outer_train
0.5268841981887817,0.5387938022613525,0.6954469680786133,,,,,4,tuned_price_only,3,final_full_outer_train
0.5269252061843872,0.53681880235672,0.694435715675354,,,,,5,tuned_price_only,3,final_full_outer_train
0.52703458070755,0.5379528999328613,0.6933749914169312,,,,,6,tuned_price_only,3,final_full_outer_train
0.5124437212944031,0.5145168304443359,0.6990635991096497,,,,,1,tuned_volume_assisted,1,final_full_outer_train
0.5216591954231262,0.5280335545539856,0.6943441033363342,,,,,2,tuned_volume_assisted,1,final_full_outer_train
0.520113468170166,0.5303974747657776,0.6935033798217773,,,,,3,tuned_volume_assisted,1,final_full_outer_train
0.5291136503219604,0.5399329662322998,0.6916707158088684,,,,,4,tuned_volume_assisted,1,final_full_outer_train
0.5110241174697876,0.5165784358978271,0.7003854513168335,,,,,1,tuned_volume_assisted,2,final_full_outer_train
0.5199124813079834,0.5283957123756409,0.6955161690711975,,,,,2,tuned_volume_assisted,2,final_full_outer_train
0.5243451595306396,0.5339390635490417,0.6939184069633484,,,,,3,tuned_volume_assisted,2,final_full_outer_train
0.5264291167259216,0.5379205346107483,0.6930123567581177,,,,,4,tuned_volume_assisted,2,final_full_outer_train
0.5283748507499695,0.5391338467597961,0.6926952600479126,,,,,5,tuned_volume_assisted,2,final_full_outer_train
0.5309078097343445,0.5425951480865479,0.6918752193450928,,,,,6,tuned_volume_assisted,2,final_full_outer_train
0.5312417149543762,0.5443906188011169,0.6914166212081909,,,,,7,tuned_volume_assisted,2,final_full_outer_train
0.5339704155921936,0.5472167134284973,0.6910966038703918,,,,,8,tuned_volume_assisted,2,final_full_outer_train
0.5141011476516724,0.5194677710533142,0.7135700583457947,,,,,1,tuned_volume_assisted,3,final_full_outer_train
0.5199925303459167,0.5277333855628967,0.7057856321334839,,,,,2,tuned_volume_assisted,3,final_full_outer_train
