date,daily_net_log_return,daily_gross_log_return,daily_cost,active_bars,turnover_units,daily_net_return,model_family,track,fold,equity,display_name
2022-03-06 00:00:00+00:00,0.0005238599739796998,0.0006238599739796999,0.0001,2,1.0,0.0005239972125794523,LightGBM,tuned_volume_assisted,1,0.9574513711628255,LightGBM | tuned volume assisted
2022-03-07 00:00:00+00:00,-0.0015337043216286002,-0.0010337043216286,0.0005,10,5.0,-0.0015325287982007607,LightGBM,tuned_volume_assisted,1,0.9559840493636417,LightGBM | tuned volume assisted
2022-03-08 00:00:00+00:00,0.01787313437016341,0.01847313437016341,0.0006000000000000001,56,6.0,0.018033814695780803,LightGBM,tuned_volume_assisted,1,0.9732240885619877,LightGBM | tuned volume assisted
2022-03-09 00:00:00+00:00,-0.021635583163288626,-0.02103558316328863,0.0006000000000000001,30,6.0,-0.02140321277392676,LightGBM,tuned_volume_assisted,1,0.9523939663177846,LightGBM | tuned volume assisted
2022-03-10 00:00:00+00:00,-0.0020883220918521137,-0.0014883220918521132,0.0006000000000000001,52,6.0,-0.0020861430643734913,LightGBM,tuned_volume_assisted,1,0.9504071362503996,LightGBM | tuned volume assisted
2022-03-11 00:00:00+00:00,-0.001156515203465733,-0.0006565152034657331,0.0005,22,5.0,-0.0011558466974951331,LightGBM,tuned_volume_assisted,1,0.9493086113006888,LightGBM | tuned volume assisted
2022-03-13 00:00:00+00:00,0.0005378565749498,0.0008378565749498001,0.00030000000000000003,4,3.0,0.0005380012457336658,LightGBM,tuned_volume_assisted,1,0.9498193405161542,LightGBM | tuned volume assisted
2022-03-14 00:00:00+00:00,-0.0014706473906184998,-0.0010706473906184997,0.0004,8,4.0,-0.00146956651867014,LightGBM,tuned_volume_assisted,1,0.9484235178145464,LightGBM | tuned volume assisted
2022-03-15 00:00:00+00:00,-0.0013307827882367998,-0.0009307827882367998,0.0004,8,4.0,-0.0013298976894903225,LightGBM,tuned_volume_assisted,1,0.9471622115695465,LightGBM | tuned volume assisted
2022-03-16 00:00:00+00:00,-0.0013048302022098462,-0.0010048302022098463,0.00030000000000000003,6,3.0,-0.001303979281424117,LightGBM,tuned_volume_assisted,1,0.9459271316695119,LightGBM | tuned volume assisted
2022-03-17 00:00:00+00:00,-0.001458039826441922,-0.0009580398264419221,0.0005,11,5.0,-0.0014569774027889393,LightGBM,tuned_volume_assisted,1,0.9445489372139845,LightGBM | tuned volume assisted
